mesh2,x,y,elevation,land.area,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
513470,134.0625,34.625,25.75454545,89262150,148.3131313,89.98569024,29.11102068,8121.442924,309.7171717,0.666666667,309.0505051,218.25,67.06565657,240.8636364,57.21969697,1040.949495,164.6131313,25.60808081,53.78322389,564.1969697,153.2141414,536.3777778,176.1606061
513471,134.1875,34.625,30.398,34338186,146.46,92.095,29.56947464,8096.303537,308.78,-2.56,311.34,216.02,65.795,238.795,55.68,1013.974,165.282,25.55,54.23916559,551.502,150.992,520.024,169.458
513473,134.4375,34.625,34.31153846,7145520,152.1923077,74.69551282,25.91547895,7738.435891,305.0769231,16.84615385,288.2307692,216.8846154,76.58653846,239.7692308,64.73076923,1064.553846,160.6615385,28.08846154,51.97033393,571.0615385,158.5230769,524.7961538,188.1730769
513474,134.5625,34.625,28.32631579,6118054,153.4736842,70.11403509,24.68220379,7670.386537,306.0526316,22,284.0526316,217.25,79.27631579,240.2631579,66.80263158,1087.968421,161.6368421,29.11578947,50.81094467,577.2052632,162.9526316,532.2421053,193.5
513477,134.9375,34.625,51.345,16706640,154.25,74.51666667,24.93578011,8033.136273,311.2,12.35,298.85,222.225,74.65,244.925,63.25,1176.805,169.09,37.455,45.7350749,589.27,192.9,563.07,214.24
513500,135.0625,34.04166667,37.52307692,4977099,158.9230769,80.77564103,28.19524077,7550.015473,309.4615385,22.92307692,286.5384615,223.3846154,83.71153846,244.4615385,73.5,1472.038462,222.1692308,44.46923077,48.61634505,766.4769231,251.0846154,714.9307692,256.4230769
513501,135.1875,34.04166667,89.90319149,85212246,151.6808511,90.90425532,30.43123579,7693.981681,309.7765957,11.15957447,298.6170213,218.0558511,72.09840426,239.0744681,64.91223404,1604.221277,235.5276596,51.02234043,45.85549933,820.5574468,288.6489362,775.8659574,291.4882979
513502,135.3125,34.04166667,311.182,105267520,134.6,101.0033333,32.35616652,7990.284602,300.1,-12.01,312.11,223.6425,52.6025,225.1275,44.42,1874.834,265.573,60.985,45.05714808,954.06,330.572,953.332,344.415
513503,135.4375,34.04166667,617.95,106612764,114.53,103.15,32.25009049,8203.791492,284.81,-34.99,319.8,207.1625,29.525,207.1625,21.6425,2082.876,299.847,67.449,47.70843195,1093.723,351.604,1093.723,373.765
513504,135.5625,34.04166667,940.721,106604901,94.92,96.20833333,30.35812468,8297.346895,264.15,-52.73,316.88,188.085,8.8225,188.085,0.42,2478.648,345.572,83.006,47.84503729,1304.34,402.899,1304.34,452.132
513505,135.6875,34.04166667,769.524,104028573,104.75,93.87166667,30.19989858,8139.528547,271.29,-39.46,310.75,196.105,20.4425,196.215,12.0375,2396.66,340.89,67.852,48.84171192,1259.401,377.202,1259.312,435.168
513506,135.8125,34.04166667,675.734,103669875,112.5,91.96916667,30.10065815,7969.529552,275.3,-30.13,305.43,201.925,29.93,201.925,21.5675,2571.21,376.012,69.693,52.99462579,1411.024,377.108,1411.024,428.988
513507,135.9375,34.04166667,692.966,101041314,110.17,92.08833333,30.35831572,7879.468416,268.77,-34.47,303.24,198.4025,28.3225,198.4025,20.1125,3061.918,481.049,81.688,56.87825912,1731.744,419.883,1731.744,470.215
513510,135.0625,34.125,21.22,7084696,159.3333333,80.78333333,28.23687862,7590.723893,309,22.86666667,286.1333333,224.15,83.55,245.2333333,73.36666667,1438.386667,218.5466667,43.91333333,49.04997572,752.2933333,246.64,690.4133333,254
513511,135.1875,34.125,169.1505618,86094602,148.1910112,85.81273408,29.11369592,7775.467241,303.9775281,9.258426966,294.7191011,215.2893258,69.74719101,236.252809,60.18258427,1517.713483,225.9314607,47.15505618,47.03513372,785.2146067,269.8078652,726.6797753,276.8
513512,135.3125,34.125,317.02,105357470,134.88,97.32416667,31.37329298,8014.211959,299.76,-10.35,310.11,211.7675,52.775,225.6375,44.36,1710.081,244.79,56.362,43.77527637,854.478,312.645,831.861,327.236
513513,135.4375,34.125,472.015,105412381,122.97,103.0225,32.13878303,8188.282182,294.98,-25.53,320.51,215.5875,38.42,215.5875,30.435,1842.437,255.982,64.761,43.0810621,921.783,332.53,921.783,356.588
513514,135.5625,34.125,762.56,105458174,106.41,98.11333333,30.7935654,8257.556711,277.58,-41,318.58,199.505,21.2525,199.505,12.7725,2035.982,292.378,74.232,44.69272196,1036.788,345.001,1036.788,390.354
513515,135.6875,34.125,840.507,105802587,101.05,95.44083333,30.18972955,8207.438166,271.58,-44.49,316.07,193.275,16.325,193.385,7.665,1999.861,295.685,64.882,46.35494807,1026.613,329.759,1026.53,382.299
513516,135.8125,34.125,794.456,103228670,104,94.34416667,30.12804316,8107.541591,272.42,-40.62,313.04,195.145,20.215,195.145,11.6975,2260.196,335.408,64.006,51.82030888,1235.868,345.63,1235.868,391.795
513517,135.9375,34.125,986.773,105129270,89.93,91.1075,29.70347924,8079.847475,252.89,-53.67,306.56,180.385,5.9775,180.385,-2.37,2883.781,471.696,80.291,59.02139785,1668.884,405.908,1668.884,450.269
513520,135.0625,34.20833333,1.583333333,2999553,160.8333333,76.48611111,26.93586942,7684.407519,309.5,25.5,284,226.25,84.41666667,247.9583333,73.91666667,1335.1,205.0666667,43.4,48.85298714,692.1166667,228.3,639.2666667,239.7166667
513521,135.1875,34.20833333,14.59130435,82619742,159.6195652,83.52083333,28.17324137,7878.287406,317.4130435,21.01086957,296.4021739,227.4402174,81.12228261,248.9266304,70.58695652,1345.242391,205.2858696,45.59891304,47.69657422,697.0554348,236.4945652,639.5141304,251.0804348
513522,135.3125,34.20833333,96.627,101968447,148.81,96.33916667,31.27614293,7966.879299,314.2,6.26,307.94,218.155,73.0225,239.3725,59.1375,1395.284,207.263,48.58,45.05592049,708.754,254.794,657.08,271.193
513523,135.4375,34.20833333,392.861,106183220,128.99,98.885,31.16233796,8185.712367,298.43,-18.86,317.29,204.995,44.98,221.59,36.495,1614.43,236.498,60.001,42.09245834,793.231,300.305,781.041,321.151
513524,135.5625,34.20833333,678.789,106388140,111.78,97.73666667,30.56801408,8328.305888,281.63,-38.06,319.69,201.315,26.09,205.73,17.4025,1788.889,260.677,68.804,41.89697551,879.741,326.361,877.957,358.529
513525,135.6875,34.20833333,726.458,105412456,108.43,99.37833333,30.74247473,8294.025071,281.77,-41.47,323.24,201.555,22.7275,201.7625,14.1175,1696.21,241.533,63.082,42.92315055,846.448,297.834,846.396,333.61
513526,135.8125,34.20833333,810.667,105714660,102.44,98.65583333,30.42467783,8217.839849,277.81,-46.41,324.22,194.875,17.405,194.875,8.925,1950.136,285.964,58.247,50.45008198,1055.363,300.946,1055.363,336.244
513527,135.9375,34.20833333,1154.023,106060152,80.47,90.45416667,28.88353516,8242.468634,247.18,-65.89,313.07,172.6025,-5.3025,172.6025,-13.795,2623.492,455.333,69.587,61.15171672,1546.47,363.271,1546.47,404.189
513530,135.0625,34.29166667,65.47021277,36165800,155.8085106,74.32269504,26.19453563,7625.298388,305.7234043,21.9787234,283.7446809,220.9574468,80.38297872,242.1117021,69.47340426,1322.434043,204.2276596,43.76808511,48.21019782,676.0021277,228.6021277,626.1893617,238.9042553
513531,135.1875,34.29166667,122.5,100294280,152.43,76.48,26.48567726,7687.810744,306.09,17.42,288.67,218.355,75.8275,239.305,65.215,1305.464,204.83,45.205,47.96292739,673.719,229.627,616.258,244.75
513532,135.3125,34.29166667,165.181,101462634,145.86,86.29,28.75481123,7907.413426,305.26,5.31,299.95,214.345,66.29,235.4975,56.5425,1296.345,203.661,44.079,46.87628386,667.821,232.362,609.923,249.95
513533,135.4375,34.29166667,216.629,101125068,139.79,94.3025,30.27814044,8131.322427,305,-6.19,311.19,210.6575,57.16,231.9425,48.1125,1429.554,211.537,47.244,43.66723218,707.354,251.146,684.729,276.566
513534,135.5625,34.29166667,239.768,101862968,137.43,101.4166667,31.38692267,8247.52679,310.95,-12.13,323.08,210.6975,53.3275,231.01,44.6525,1488.824,212.937,52.885,42.14637844,728.91,271.003,714.348,292.423
513535,135.6875,34.29166667,381.049,104789747,128.46,103.9008333,31.85084456,8299.682961,304.08,-22.06,326.14,214.475,43.265,222.5,34.8675,1542.022,211.347,64.941,38.85958979,740.362,302.027,737.531,322.742
513536,135.8125,34.29166667,580.303,106228614,115.7,105.875,31.85712813,8300.380997,294.7,-37.62,332.32,209.55,29.9875,209.55,21.7325,1716.99,228.429,60.507,42.80531756,863.345,298.865,863.345,326.497
513537,135.9375,34.29166667,910.413,105340631,95.04,99.90416667,30.57990953,8321.733064,269.46,-57.19,326.65,188.5975,8.6175,188.5975,0.3225,2040.055,320.502,61.47,52.3865168,1116.093,312.776,1116.093,347.242
513541,135.1875,34.375,21.56666667,11515572,159.1111111,74.24537037,25.93132784,7717.222867,309.8333333,23.5,286.3333333,225.0694444,82.61111111,246.5138889,71.80555556,1264.088889,199.2333333,44.23333333,47.32261562,647.2888889,220.6611111,594.3833333,238.3555556
513542,135.3125,34.375,78.72391304,90877116,154.576087,80.34692029,26.94764184,7912.574225,312.2608696,14.13043478,298.1304348,222.5978261,75.625,244.2445652,65.23097826,1249.258696,195.6369565,42.13478261,46.38623833,635.6228261,217.3130435,585.0478261,237.876087
513543,135.4375,34.375,360.121,106029760,133.98,87.9125,28.62044773,8059.436205,296.19,-10.86,307.05,204.1025,52.68,225.19,42.9075,1384.404,220.954,46.749,45.88775631,699.682,244.561,654.588,273.041
513544,135.5625,34.375,420.922,105639551,126.17,95.45833333,30.19400693,8237.765836,293.41,-22.59,316,198.45,42.34,219.3875,33.185,1403.818,223.746,46.929,44.87341223,698.823,248.421,668.709,276.178
513545,135.6875,34.375,309.817,104336035,129.79,102.7283333,31.58621872,8333.705325,303.02,-22.01,325.03,208.7875,44.54,224.3175,35.9725,1404.465,214.269,50.045,43.16382677,691.439,255.184,678.198,277.645
513546,135.8125,34.375,277.337,104383432,132.4,107.7858333,32.69780324,8295.053177,310.62,-19.02,329.64,226.7425,47.5025,226.7425,39.1375,1447.876,195.757,50.042,43.25613757,722.627,248.818,722.627,270.517
513547,135.9375,34.375,470.84,103113717,119.26,106.72,32.45670453,8248.696259,296.2,-32.55,328.75,212.9875,34.61,212.9875,26.305,1602.39,217.747,52.907,46.27871759,831.861,263.759,831.861,287.724
513551,135.1875,34.45833333,1.152941176,8723271,158.8235294,76.7254902,26.58137776,7740.117701,310.6470588,22,288.6470588,224.9117647,82.25,246.8676471,71.70588235,1204.058824,184.8764706,41.62941176,46.05787592,608.4882353,205.5176471,565.0705882,227.0941176
513552,135.3125,34.45833333,6.615,24618818,159.175,78.26041667,26.56220043,7823.865785,315.225,20.525,294.7,226.16875,81.54375,248.01875,70.98125,1145.22,174.8975,38.2925,45.59441042,575.075,193.08,531.2075,218.3525
513553,135.4375,34.45833333,56.488,101597525,154.85,87.47833333,28.14043967,8043.746886,320.31,9.59,310.72,224.14,74.2125,246.1425,64.285,1191.557,172.14,40.907,43.8498911,592.812,207.03,547.265,230.675
513554,135.5625,34.45833333,143.483,104698296,144.91,97.96916667,30.35580533,8184.977733,315.87,-6.83,322.7,216.2,62.3225,237.95,53.055,1316.104,189.152,43.765,43.07452225,647.887,229.062,618.549,254.161
513555,135.6875,34.45833333,328.273,105858010,130.44,101.4008333,31.08997875,8286.30051,302.83,-23.24,326.07,207.11,46.22,224.5,37.2775,1439.008,224.249,48.41,44.46504975,715.405,257.319,700.846,278.565
513556,135.8125,34.45833333,235.55,105777285,134.16,104.8958333,32.42592413,8294.282807,308.17,-15.31,323.48,228.785,50.025,228.785,41.2775,1406.09,202.108,46.176,44.84222098,702.911,237.783,702.911,254.892
513557,135.9375,34.45833333,449.884,105973026,118.9,105.5116667,32.44027649,8303.765326,294.01,-31.2,325.21,213.55,34.3175,213.55,25.605,1446.996,211.086,49.453,45.44295125,733.692,241.456,733.692,265.601
513560,135.0625,34.54166667,62.9375,5689590,151.25,71.03125,24.56864701,7698.176309,304.5,15.375,289.125,216.03125,75.78125,238.09375,63.90625,1219.7625,179.2875,37.4375,46.47091718,612.325,199.3875,582.85,218.3
513562,135.3125,34.54166667,0.933333333,731576,159,75.86111111,26.90157065,7513.047097,307.3333333,25.33333333,282,222.75,84.75,243.8333333,73.83333333,1121.866667,182.3333333,33.93333333,48.26038032,572,185.0666667,522.1333333,209.3333333
513563,135.4375,34.54166667,9.871910112,74865373,158.9213483,83.10205993,27.54357979,7883.350226,320.6853933,19.12359551,301.5617978,226.3539326,80.41853933,248.3876404,70.14325843,1172.042697,187.4932584,35.08651685,47.72904155,594.9168539,189.6842697,555.3224719,214.9741573
513564,135.5625,34.54166667,46.065,100864127,154.75,92.38416667,29.13702831,8197.147301,324.84,7.81,317.03,225.535,72.36,247.8425,62.6425,1255.961,188.347,37.921,45.9248707,630.637,203.287,601.628,230.028
513565,135.6875,34.54166667,100.39,103994871,146.15,98.23833333,30.70480759,8136.352194,316.86,-3.02,319.88,216.79,64.3075,238.5975,54.71,1299.998,198.739,43.989,44.74290176,649.798,222.606,626.68,246.413
513566,135.8125,34.54166667,90.139,104422749,143.32,101.8291667,31.69587203,8233.92673,315.12,-6.14,321.26,226.98,60.5575,237.275,51.1275,1354.229,193.406,44.436,44.29191002,671.542,230.413,667.247,250.613
513567,135.9375,34.54166667,408.569,105116330,120.9,102.5383333,31.94084685,8295.689516,294.02,-26.95,320.97,215.305,37.0625,215.5225,27.81,1469.408,220.189,48.173,45.97239715,741.783,244.698,741.753,268.708
513570,135.0625,34.625,52.28039216,44185099,154.3921569,75.04411765,25.04126812,8067.900186,311.7647059,12.05882353,299.7058824,222.7941176,74.04901961,245.3431373,62.84803922,1188.078431,175.8411765,35.61568627,48.13311138,604.7156863,182.6921569,575.0882353,206.2058824
513571,135.1875,34.625,3.725,19338383,158.875,73.19791667,25.17433077,7871.163591,311.3125,20.28125,291.03125,225.71875,80.3671875,247.25,69.1953125,1175.025,193.246875,34.096875,51.20979678,605.51875,169.915625,570.915625,197.346875
513572,135.3125,34.625,0.5,10585,159,78.16666667,27.1412037,7711.045796,310,22,288,224.75,81.75,245.75,71.25,1271.9,199.4,36.2,50.46314328,660.8,186.5,630.4,222.3
513573,135.4375,34.625,2.122988506,60481495,161.2758621,79.51628353,26.70797079,7863.823566,320.8275862,23.03448276,297.7931034,228.2873563,83.00287356,250.2183908,72.40229885,1211.981609,197.6563218,37.42873563,48.71781995,623.9689655,192.4448276,584.3126437,221.7988506
513574,135.5625,34.625,8.419,103390183,161.48,85.23833333,27.18450573,8302.070348,330.88,17.35,313.53,232.6875,78.46,255.665,68.03,1333.575,204.521,35.735,49.33253135,687.194,198.798,659.566,229.332
513575,135.6875,34.625,155.321,104092876,144.73,90.72,29.13073067,8062.900755,313.04,1.68,311.36,214.3975,63.9175,236.025,53.65,1370.37,218.246,40.189,48.61427235,705.627,215.866,677.214,243.521
513576,135.8125,34.625,93.783,102625243,143.86,99.7475,31.08436349,8196.46622,316.42,-4.46,320.88,214.7775,61.4825,237.1825,51.8625,1369.369,206.129,41.48,46.53026584,690.865,223.218,677.526,248.056
513577,135.9375,34.625,474.503,105817716,117.21,99.36666667,30.94651108,8314.089012,289.74,-31.34,321.08,195.705,33.135,211.7825,23.6625,1475.189,236.549,46.951,47.29403572,746.181,244.844,740.339,275.175
513600,136.0625,34.04166667,654.527,104480124,116.15,89.505,30.27087253,7664.870852,265.87,-29.65,295.52,201.6425,36.555,201.6425,28.2225,3503.321,590.056,81.958,58.66715349,1981.659,479.164,1981.659,492.73
513601,136.1875,34.04166667,348.8822917,96810646,137.71875,83.17274306,29.44887007,7205.441233,278.5416667,-3.697916667,282.2395833,218.3020833,59.83333333,218.3020833,55.20833333,3651.178125,637.4260417,85.709375,55.5544802,1966.353125,523.7458333,1966.353125,528.9989583
513602,136.3125,34.04166667,75.87058824,6869496,156.2941176,78.76960784,29.00405542,6918.691836,291.9411765,20.41176471,271.5294118,233.8235294,83.89705882,233.8235294,77.32352941,3126.458824,534.9058824,77.1,51.70692926,1602.682353,473.6764706,1602.682353,487.9764706
513610,136.0625,34.125,766.96,103941471,105.19,94.03833333,31.17105905,7844.672114,261.83,-39.59,301.42,192.9825,22.7425,192.9825,15.5525,3348.394,585.217,75.833,62.69838168,1956.517,440.191,1956.517,453.633
513611,136.1875,34.125,342.1632653,99290769,132.9693878,89.94897959,31.09881363,7414.163664,277.4183673,-11.7755102,289.1938776,215.9183673,48.92091837,215.9183673,48.1505102,3561.060204,619.7928571,77.33061224,59.93883037,1990.15,466.6255102,1990.15,467.1030612
513612,136.3125,34.125,67.08367347,28275897,153.5918367,87.05782313,30.7512769,7108.457195,294.877551,11.87755102,283,233.3418367,76.58163265,233.3418367,72.5,3005.412245,526.3489796,65.54897959,56.44777988,1608.242857,413.0367347,1608.242857,417.6
513620,136.0625,34.20833333,999.341,106427526,92.23,91.47833333,30.12154642,7976.0916,250.37,-53.02,303.39,181.3025,9.2075,181.3025,0.8975,3185.156,601.261,72.871,65.40507157,1902.553,412.394,1902.553,439.063
513621,136.1875,34.20833333,645.655,106316758,112.58,90.79083333,30.92431189,7686.729893,261.45,-32.08,293.53,198.45,27.6575,198.45,24.52,3410.555,615.835,72.923,63.47373519,1969.982,432.436,1969.982,435.993
513622,136.3125,34.20833333,147.9945055,86115009,144.5494505,93.37271062,31.98109309,7321.817432,290.8351648,-1.087912088,291.9230769,226.7335165,61.22252747,226.7335165,61.11813187,2964.453846,520.0296703,62.66263736,57.39058106,1613.925275,393.2626374,1613.925275,393.3494505
513623,136.4375,34.20833333,111.592,36490717,148.24,86.315,30.22157624,7236.987655,291.5,5.94,285.56,225.91,72.64,229.755,66.02,2555.22,426.648,60.294,51.56541229,1308.782,381.24,1307.308,385.584
513624,136.5625,34.20833333,44.11428571,1404652,155.7142857,82.23809524,29.34083348,7172.029904,296.2857143,16,280.2857143,230.8928571,84.78571429,236.6428571,74.32142857,2166.771429,361.6714286,52.77142857,49.77462434,1083.328571,332.8142857,1076.785714,345.8428571
513626,136.8125,34.20833333,4.3,117083,162,64.83333334,25.40196368,6892.946614,293.25,38,255.25,203.6875,96.125,239.8125,84,2024.725,313.275,49.7,45.51886037,980.8,338.05,912.55,346.925
513630,136.0625,34.29166667,805.555,105154195,100.19,98.93,31.3498533,8124.489389,265.75,-49.71,315.46,191.45,15.87,191.45,7.6975,2593.556,456.813,67.506,60.59399423,1496.925,352.405,1496.925,389.255
513631,136.1875,34.29166667,668.49,104437284,109.39,94.56833333,31.33778091,7886.377163,264.82,-36.95,301.77,197.745,25.6625,197.745,19.335,3072.43,555.38,65.615,62.4196984,1760.667,392.776,1760.667,404.672
513632,136.3125,34.29166667,484.335,105922468,122.57,92.69833333,31.24729328,7669.004545,271.97,-24.65,296.62,208.4975,35.465,208.4975,34.9525,2996.547,548.66,62.965,59.65925577,1668.252,394.979,1668.252,395.072
513633,136.4375,34.29166667,251.546,104749494,137.43,92.02166667,30.93515609,7550.431607,287.28,-10.11,297.39,219.09,57.47,222.455,51.585,2655.635,448.545,62.846,51.56393991,1369.324,398.637,1366.049,404.223
513634,136.5625,34.29166667,142.4989247,80554402,145.2258065,86.92204301,29.7928782,7488.522357,291.3548387,-0.301075269,291.655914,209.2903226,69.09946237,229.8037634,60.2983871,2319.073118,363.6526882,60.56344086,46.29957154,1129.967742,385.1698925,1110.047312,391.3268817
