"species","japanese.name","family","order","mesh2","latitude","longitude","Category","pre-1949","1950-1959","1960-1969","1970-1979","1980-1989","1990-1999","2000-2009","2010-","unknown"
"sp48","JP48","family48","order48",533727,35.54166667,137.9375,"nat.",,,,,,,51,,
"sp48","JP48","family48","order48",533751,35.79166667,137.1875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",533752,35.79166667,137.3125,"nat.",,,,,1,1,,,
"sp48","JP48","family48","order48",533757,35.79166667,137.9375,"nat.",,,,,,,4,,
"sp48","JP48","family48","order48",533761,35.875,137.1875,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",533767,35.875,137.9375,"nat.",,,,,2,1,,,
"sp48","JP48","family48","order48",533802,35.375,138.3125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",533812,35.45833333,138.3125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",533823,35.54166667,138.4375,"nat.",,,,,,,11,,
"sp48","JP48","family48","order48",533824,35.54166667,138.5625,"nat.",,,,,4,,,,
"sp48","JP48","family48","order48",533834,35.625,138.5625,"nat.",,,,,4,,5,,
"sp48","JP48","family48","order48",533835,35.625,138.6875,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",533852,35.79166667,138.3125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",533874,35.95833333,138.5625,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",533900,35.375,139.0625,"nat.",,,,,1,,2,,
"sp48","JP48","family48","order48",533901,35.375,139.1875,"nat.",,,,,1,1,,,
"sp48","JP48","family48","order48",533902,35.375,139.3125,"nat.",,,,,8,,,,
"sp48","JP48","family48","order48",533903,35.375,139.4375,"nat.",,,,,5,,,,
"sp48","JP48","family48","order48",533904,35.375,139.5625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",533907,35.375,139.9375,"nat.",,,,,,1,2,,
"sp48","JP48","family48","order48",533913,35.45833333,139.4375,"nat.",,,,,4,1,4,,
"sp48","JP48","family48","order48",533921,35.54166667,139.1875,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",533922,35.54166667,139.3125,"nat.",,,,,4,,,,
"sp48","JP48","family48","order48",533923,35.54166667,139.4375,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",533925,35.54166667,139.6875,"nat.",,,,,,16,,,
"sp48","JP48","family48","order48",533926,35.54166667,139.8125,"nat.",,,,,2,,2,,
"sp48","JP48","family48","order48",533930,35.625,139.0625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",533931,35.625,139.1875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",533932,35.625,139.3125,"nat.",,,,,7,,,,
"sp48","JP48","family48","order48",533933,35.625,139.4375,"nat.",,,,,27,5,,,
"sp48","JP48","family48","order48",533934,35.625,139.5625,"nat.",,,,,9,8,,1,
"sp48","JP48","family48","order48",533935,35.625,139.6875,"nat.",,,,,4,,,,
"sp48","JP48","family48","order48",533936,35.625,139.8125,"nat.",,,,,,,1,2,
"sp48","JP48","family48","order48",533941,35.70833333,139.1875,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",533942,35.70833333,139.3125,"nat.",,,,,17,4,2,,
"sp48","JP48","family48","order48",533943,35.70833333,139.4375,"nat.",,,,,9,,,,
"sp48","JP48","family48","order48",533947,35.70833333,139.9375,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",533951,35.79166667,139.1875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",533952,35.79166667,139.3125,"nat.",,,,,14,,,,
"sp48","JP48","family48","order48",533953,35.79166667,139.4375,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",533954,35.79166667,139.5625,"nat.",,,,,6,,,,
"sp48","JP48","family48","order48",533962,35.875,139.3125,"nat.",,,,,5,,,,
"sp48","JP48","family48","order48",533963,35.875,139.4375,"nat.",,,,,12,,,,
"sp48","JP48","family48","order48",533964,35.875,139.5625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",533965,35.875,139.6875,"nat.",,,,,6,,,,
"sp48","JP48","family48","order48",533966,35.875,139.8125,"nat.",,,,,,,3,4,
"sp48","JP48","family48","order48",533967,35.875,139.9375,"nat.",,,,,,,12,2,
"sp48","JP48","family48","order48",533970,35.95833333,139.0625,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",533972,35.95833333,139.3125,"nat.",,,,,3,,,,
"sp48","JP48","family48","order48",533973,35.95833333,139.4375,"nat.",,,,,5,,36,,
"sp48","JP48","family48","order48",533974,35.95833333,139.5625,"nat.",,,,,4,,,,
"sp48","JP48","family48","order48",533975,35.95833333,139.6875,"nat.",,,,,4,,,,
"sp48","JP48","family48","order48",533976,35.95833333,139.8125,"nat.",,,,,3,,1,,
"sp48","JP48","family48","order48",533977,35.95833333,139.9375,"nat.",,,,,3,3,1,,
"sp48","JP48","family48","order48",534000,35.375,140.0625,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",534001,35.375,140.1875,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",534003,35.375,140.4375,"nat.",,,,,,,1,5,
"sp48","JP48","family48","order48",534010,35.45833333,140.0625,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",534020,35.54166667,140.0625,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",534030,35.625,140.0625,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",534031,35.625,140.1875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",534040,35.70833333,140.0625,"nat.",,,,,,,2,,
"sp48","JP48","family48","order48",534056,35.79166667,140.8125,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",534061,35.875,140.1875,"nat.",,,,,,3,,,
"sp48","JP48","family48","order48",534063,35.875,140.4375,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",534070,35.95833333,140.0625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",534073,35.95833333,140.4375,"nat.",,,,,,,2,1,
"sp48","JP48","family48","order48",534074,35.95833333,140.5625,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",534075,35.95833333,140.6875,"nat.",,,,,,,,1,
"sp48","JP48","family48","order48",543602,36.04166667,136.3125,"nat.",,,,,,,,3,
"sp48","JP48","family48","order48",543604,36.04166667,136.5625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543627,36.20833333,136.9375,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",543632,36.29166667,136.3125,"nat.",,,,,3,,,1,
"sp48","JP48","family48","order48",543633,36.29166667,136.4375,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543653,36.45833333,136.4375,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",543665,36.54166667,136.6875,"nat.",,,,,2,1,1,,
"sp48","JP48","family48","order48",543675,36.625,136.6875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543702,36.04166667,137.3125,"nat.",,,,,,2,,,
"sp48","JP48","family48","order48",543711,36.125,137.1875,"nat.",,,1,,,,,,
"sp48","JP48","family48","order48",543712,36.125,137.3125,"nat.",,,,,4,,,,
"sp48","JP48","family48","order48",543721,36.20833333,137.1875,"nat.",,,,,3,,,,
"sp48","JP48","family48","order48",543726,36.20833333,137.8125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543727,36.20833333,137.9375,"nat.",,,,,3,,,,
"sp48","JP48","family48","order48",543731,36.29166667,137.1875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543732,36.29166667,137.3125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543737,36.29166667,137.9375,"nat.",,,,,7,,,,
"sp48","JP48","family48","order48",543747,36.375,137.9375,"nat.",,,,,4,,,,
"sp48","JP48","family48","order48",543770,36.625,137.0625,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",543776,36.625,137.8125,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",543803,36.04166667,138.4375,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543813,36.125,138.4375,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",543817,36.125,138.9375,"nat.",,,,,,8,,,
"sp48","JP48","family48","order48",543823,36.20833333,138.4375,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",543836,36.29166667,138.8125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543837,36.29166667,138.9375,"nat.",,,,,8,,,,
"sp48","JP48","family48","order48",543841,36.375,138.1875,"nat.",,,,,,1,1,,
"sp48","JP48","family48","order48",543842,36.375,138.3125,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",543851,36.45833333,138.1875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543860,36.54166667,138.0625,"nat.",,,,,3,1,,,
"sp48","JP48","family48","order48",543861,36.54166667,138.1875,"nat.",,,,,3,,,,
"sp48","JP48","family48","order48",543871,36.625,138.1875,"nat.",,,,,10,,,,
"sp48","JP48","family48","order48",543872,36.625,138.3125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543900,36.04166667,139.0625,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",543901,36.04166667,139.1875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543903,36.04166667,139.4375,"nat.",,,,,,,9,,
"sp48","JP48","family48","order48",543907,36.04166667,139.9375,"nat.",,,,,4,18,20,,
"sp48","JP48","family48","order48",543910,36.125,139.0625,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",543911,36.125,139.1875,"nat.",,,,,6,,,,
"sp48","JP48","family48","order48",543912,36.125,139.3125,"nat.",,,,,10,,15,,
"sp48","JP48","family48","order48",543913,36.125,139.4375,"nat.",,,,,3,,,,
"sp48","JP48","family48","order48",543915,36.125,139.6875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543917,36.125,139.9375,"nat.",,,,,1,,12,,
"sp48","JP48","family48","order48",543922,36.20833333,139.3125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543923,36.20833333,139.4375,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",543927,36.20833333,139.9375,"nat.",,,,,1,,15,,
"sp48","JP48","family48","order48",543930,36.29166667,139.0625,"nat.",,,,,7,1,,,
"sp48","JP48","family48","order48",543931,36.29166667,139.1875,"nat.",,,,20,16,,5,5,
"sp48","JP48","family48","order48",543932,36.29166667,139.3125,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",543933,36.29166667,139.4375,"nat.",,,,,,30,,,
"sp48","JP48","family48","order48",543934,36.29166667,139.5625,"nat.",,,,,1,75,20,,
"sp48","JP48","family48","order48",543935,36.29166667,139.6875,"nat.",,,,,2,,3,12,
"sp48","JP48","family48","order48",543936,36.29166667,139.8125,"nat.",,,,,1,2,,,
"sp48","JP48","family48","order48",543937,36.29166667,139.9375,"nat.",,,,,2,,24,,
"sp48","JP48","family48","order48",543940,36.375,139.0625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543941,36.375,139.1875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543942,36.375,139.3125,"nat.",,,,,2,19,,,
"sp48","JP48","family48","order48",543943,36.375,139.4375,"nat.",,,,,,15,,,
"sp48","JP48","family48","order48",543945,36.375,139.6875,"nat.",,,,,4,,,,
"sp48","JP48","family48","order48",543946,36.375,139.8125,"nat.",,,,,6,4,,,
"sp48","JP48","family48","order48",543947,36.375,139.9375,"nat.",,,,,1,,21,,
"sp48","JP48","family48","order48",543952,36.45833333,139.3125,"nat.",,,,,2,9,,,
"sp48","JP48","family48","order48",543957,36.45833333,139.9375,"nat.",,,,,1,2,21,,
"sp48","JP48","family48","order48",543966,36.54166667,139.8125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",543967,36.54166667,139.9375,"nat.",,,,,6,,,,
"sp48","JP48","family48","order48",543970,36.625,139.0625,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",543977,36.625,139.9375,"nat.",,,,,,3,,,
"sp48","JP48","family48","order48",544000,36.04166667,140.0625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",544001,36.04166667,140.1875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",544011,36.125,140.1875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",544020,36.20833333,140.0625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",544024,36.20833333,140.5625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",544043,36.375,140.4375,"nat.",,,,,6,,,,
"sp48","JP48","family48","order48",544044,36.375,140.5625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",544052,36.45833333,140.3125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",544053,36.45833333,140.4375,"nat.",,,,,2,1,,,
"sp48","JP48","family48","order48",544061,36.54166667,140.1875,"nat.",,,,,,3,,,
"sp48","JP48","family48","order48",544063,36.54166667,140.4375,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",544073,36.625,140.4375,"nat.",,,,,,2,,,
"sp48","JP48","family48","order48",553626,36.875,136.8125,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",553675,37.29166667,136.6875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",553700,36.70833333,137.0625,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",553713,36.79166667,137.4375,"nat.",,,,,,,,1,
"sp48","JP48","family48","order48",553723,36.875,137.4375,"nat.",,,,,,2,4,,
"sp48","JP48","family48","order48",553724,36.875,137.5625,"nat.",,,,,,18,32,,
"sp48","JP48","family48","order48",553736,36.95833333,137.8125,"nat.",,,,,,5,,,
"sp48","JP48","family48","order48",553746,37.04166667,137.8125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",553802,36.70833333,138.3125,"nat.",,,,,8,,,,
"sp48","JP48","family48","order48",553807,36.70833333,138.9375,"nat.",,,,,,,5,,
"sp48","JP48","family48","order48",553812,36.79166667,138.3125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",553823,36.875,138.4375,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",553840,37.04166667,138.0625,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",553867,37.20833333,138.9375,"nat.",,,,,3,,,,
"sp48","JP48","family48","order48",553875,37.29166667,138.6875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",553876,37.29166667,138.8125,"nat.",,,,,1,,,2,
"sp48","JP48","family48","order48",553905,36.70833333,139.6875,"nat.",,,,,1,1,,,
"sp48","JP48","family48","order48",553906,36.70833333,139.8125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",553907,36.70833333,139.9375,"nat.",,,,,4,,,,
"sp48","JP48","family48","order48",553917,36.79166667,139.9375,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",553927,36.875,139.9375,"nat.",,,,,,,2,,
"sp48","JP48","family48","order48",553935,36.95833333,139.6875,"nat.",,,,,,18,,,
"sp48","JP48","family48","order48",553937,36.95833333,139.9375,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",553947,37.04166667,139.9375,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",553965,37.20833333,139.6875,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",553966,37.20833333,139.8125,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",553970,37.29166667,139.0625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",554010,36.79166667,140.0625,"nat.",,,,,,,2,,
"sp48","JP48","family48","order48",554011,36.79166667,140.1875,"nat.",,,,,,2,,1,
"sp48","JP48","family48","order48",554012,36.79166667,140.3125,"nat.",,,,,3,,,,
"sp48","JP48","family48","order48",554020,36.875,140.0625,"nat.",,,,,2,,2,,
"sp48","JP48","family48","order48",554021,36.875,140.1875,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",554030,36.95833333,140.0625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",554040,37.04166667,140.0625,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",554056,37.125,140.8125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",554072,37.29166667,140.3125,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",563805,37.375,138.6875,"nat.",,,,1,,,,,
"sp48","JP48","family48","order48",563902,37.375,139.3125,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",563907,37.375,139.9375,"nat.",,,,,,,18,,
"sp48","JP48","family48","order48",563917,37.45833333,139.9375,"nat.",,,,,,,23,,
"sp48","JP48","family48","order48",563930,37.625,139.0625,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",563936,37.625,139.8125,"nat.",,,,,,,16,,
"sp48","JP48","family48","order48",563942,37.70833333,139.3125,"nat.",,,,,,,5,,
"sp48","JP48","family48","order48",563943,37.70833333,139.4375,"nat.",,,,,1,1,,,
"sp48","JP48","family48","order48",563951,37.79166667,139.1875,"nat.",,,,,,,15,20,
"sp48","JP48","family48","order48",563960,37.875,139.0625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",563961,37.875,139.1875,"nat.",,,,,,,10,,
"sp48","JP48","family48","order48",564002,37.375,140.3125,"nat.",,,,,,,,1,
"sp48","JP48","family48","order48",564003,37.375,140.4375,"nat.",,,,,1,1,,,
"sp48","JP48","family48","order48",564023,37.54166667,140.4375,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",564043,37.70833333,140.4375,"nat.",,,,,3,,,,
"sp48","JP48","family48","order48",564057,37.79166667,140.9375,"nat.",,,,,1,,1,,
"sp48","JP48","family48","order48",564064,37.875,140.5625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",564065,37.875,140.6875,"nat.",,,,,,,45,,
"sp48","JP48","family48","order48",564071,37.95833333,140.1875,"nat.",,,,,2,,16,,
"sp48","JP48","family48","order48",564075,37.95833333,140.6875,"nat.",,,,,,,15,,
"sp48","JP48","family48","order48",574000,38.04166667,140.0625,"nat.",,,,,,,4,,
"sp48","JP48","family48","order48",574005,38.04166667,140.6875,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",574010,38.125,140.0625,"nat.",,,,,,,52,,
"sp48","JP48","family48","order48",574017,38.125,140.9375,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",574020,38.20833333,140.0625,"nat.",,,,,,,8,,
"sp48","JP48","family48","order48",574025,38.20833333,140.6875,"nat.",,,,,,12,9,,
"sp48","JP48","family48","order48",574027,38.20833333,140.9375,"nat.",,,,,4,,76,,
"sp48","JP48","family48","order48",574032,38.29166667,140.3125,"nat.",,,,,3,,8,,
"sp48","JP48","family48","order48",574033,38.29166667,140.4375,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",574036,38.29166667,140.8125,"nat.",,,,,5,2,,,
"sp48","JP48","family48","order48",574037,38.29166667,140.9375,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",574042,38.375,140.3125,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",574052,38.45833333,140.3125,"nat.",,,,,3,,8,,
"sp48","JP48","family48","order48",574062,38.54166667,140.3125,"nat.",,,,,,,8,,
"sp48","JP48","family48","order48",574066,38.54166667,140.8125,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",574067,38.54166667,140.9375,"nat.",,,,,,,6,1,
"sp48","JP48","family48","order48",574075,38.625,140.6875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",574076,38.625,140.8125,"nat.",,,,,,3,,,
"sp48","JP48","family48","order48",574077,38.625,140.9375,"nat.",,,,,1,1,4,2,
"sp48","JP48","family48","order48",574130,38.29166667,141.0625,"nat.",,,,,,,,1,
"sp48","JP48","family48","order48",574160,38.54166667,141.0625,"nat.",,,,,,,,1,
"sp48","JP48","family48","order48",574163,38.54166667,141.4375,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",574173,38.625,141.4375,"nat.",,,,,6,,,,
"sp48","JP48","family48","order48",583906,38.70833333,139.8125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",584006,38.70833333,140.8125,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",584051,39.125,140.1875,"nat.",,,,,,,1,,
"sp48","JP48","family48","order48",584063,39.20833333,140.4375,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",584100,38.70833333,141.0625,"nat.",,,,,,1,,,
"sp48","JP48","family48","order48",584103,38.70833333,141.4375,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",584114,38.79166667,141.5625,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",584122,38.875,141.3125,"nat.",,,,,,30,,,
"sp48","JP48","family48","order48",584124,38.875,141.5625,"nat.",,,,,3,,,,
"sp48","JP48","family48","order48",584131,38.95833333,141.1875,"nat.",,,,,,25,,,
"sp48","JP48","family48","order48",584135,38.95833333,141.6875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",584151,39.125,141.1875,"nat.",,,,,1,,10,,
"sp48","JP48","family48","order48",584160,39.20833333,141.0625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",584161,39.20833333,141.1875,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",584171,39.29166667,141.1875,"nat.",,,,,2,,,,
"sp48","JP48","family48","order48",584174,39.29166667,141.5625,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",584177,39.29166667,141.9375,"nat.",,,,,3,,,,
"sp48","JP48","family48","order48",594013,39.45833333,140.4375,"nat.",,,,,1,,,,
"sp48","JP48","family48","order48",594100,39.375,141.0625,"nat.",,,,,2,,,,
